task_id,tokenizer,language,token_count,char_count,category,difficulty
A-MTH-0024v26,tokenizer_v03,toke,57,213,A-MTH,1
A-MTH-0024v44,tokenizer_v03,toke,53,251,A-MTH,1
A-MTH-0025v43,tokenizer_v03,toke,71,298,A-MTH,1
A-MTH-0025v67,tokenizer_v03,toke,23,131,A-MTH,1
A-MTH-0026v48,tokenizer_v03,toke,39,164,A-MTH,1
A-MTH-0027v65,tokenizer_v03,toke,31,143,A-MTH,1
A-MTH-0029v28,tokenizer_v03,toke,15,73,A-MTH,1
A-MTH-0032v15,tokenizer_v03,toke,48,205,A-MTH,1
A-MTH-0032v35,tokenizer_v03,toke,53,237,A-MTH,1
A-MTH-0036v17,tokenizer_v03,toke,71,290,A-MTH,1
A-MTH-0037v44,tokenizer_v03,toke,16,93,A-MTH,1
A-MTH-0038v7,tokenizer_v03,toke,20,114,A-MTH,1
A-MTH-0039v35,tokenizer_v03,toke,15,62,A-MTH,1
A-MTH-0040v23,tokenizer_v03,toke,25,127,A-MTH,2
A-MTH-0041v24,tokenizer_v03,toke,53,309,A-MTH,2
A-MTH-0042v15,tokenizer_v03,toke,52,252,A-MTH,2
A-MTH-0043v24,tokenizer_v03,toke,48,250,A-MTH,2
A-MTH-0043v65,tokenizer_v03,toke,27,159,A-MTH,2
A-MTH-0044v57,tokenizer_v03,toke,20,126,A-MTH,2
A-MTH-0045v25,tokenizer_v03,toke,45,248,A-MTH,2
A-MTH-0045v29,tokenizer_v03,toke,44,214,A-MTH,2
A-MTH-0046v2,tokenizer_v03,toke,57,214,A-MTH,2
A-MTH-0046v35,tokenizer_v03,toke,73,259,A-MTH,2
A-MTH-0047v12,tokenizer_v03,toke,64,272,A-MTH,2
A-MTH-0047v44,tokenizer_v03,toke,73,326,A-MTH,2
A-MTH-0047v51,tokenizer_v03,toke,40,191,A-MTH,2
A-MTH-0048v65,tokenizer_v03,toke,68,256,A-MTH,2
A-MTH-0050v55,tokenizer_v03,toke,35,176,A-MTH,2
A-MTH-0051v15,tokenizer_v03,toke,43,202,A-MTH,2
A-MTH-0054v59,tokenizer_v03,toke,71,291,A-MTH,2
A-MTH-0055v1,tokenizer_v03,toke,53,194,A-MTH,2
A-MTH-0055v14,tokenizer_v03,toke,66,291,A-MTH,2
A-MTH-0055v56,tokenizer_v03,toke,74,313,A-MTH,2
A-MTH-0055v65,tokenizer_v03,toke,36,185,A-MTH,2
A-MTH-0056v7,tokenizer_v03,toke,85,374,A-MTH,2
A-MTH-0058v24,tokenizer_v03,toke,66,310,A-MTH,3
A-MTH-0058v36,tokenizer_v03,toke,37,197,A-MTH,3
A-MTH-0058v47,tokenizer_v03,toke,81,297,A-MTH,3
A-MTH-0058v61,tokenizer_v03,toke,24,185,A-MTH,3
A-MTH-0059v15,tokenizer_v03,toke,53,260,A-MTH,3
A-MTH-0059v43,tokenizer_v03,toke,74,293,A-MTH,3
A-MTH-0060v48,tokenizer_v03,toke,95,455,A-MTH,3
A-MTH-0060v49,tokenizer_v03,toke,87,430,A-MTH,3
A-MTH-0061v1,tokenizer_v03,toke,108,387,A-MTH,3
A-MTH-0063v25,tokenizer_v03,toke,58,278,A-MTH,3
A-MTH-0063v67,tokenizer_v03,toke,33,165,A-MTH,3
A-MTH-0063v9,tokenizer_v03,toke,61,314,A-MTH,3
A-MTH-0064v4,tokenizer_v03,toke,53,276,A-MTH,2
A-MTH-0065v26,tokenizer_v03,toke,65,347,A-MTH,2
A-MTH-0065v38,tokenizer_v03,toke,57,323,A-MTH,2
A-MTH-0065v9,tokenizer_v03,toke,51,246,A-MTH,2
A-MTH-0066v21,tokenizer_v03,toke,48,251,A-MTH,2
A-MTH-0066v40,tokenizer_v03,toke,51,292,A-MTH,2
A-MTH-0067v15,tokenizer_v03,toke,79,372,A-MTH,2
A-MTH-0067v41,tokenizer_v03,toke,92,397,A-MTH,2
A-MTH-0068v54,tokenizer_v03,toke,41,264,A-MTH,3
A-MTH-0069v17,tokenizer_v03,toke,29,131,A-MTH,3
A-MTH-0069v64,tokenizer_v03,toke,37,180,A-MTH,3
A-MTH-0071v44,tokenizer_v03,toke,43,168,A-MTH,1
A-MTH-0072v25,tokenizer_v03,toke,53,235,A-MTH,2
A-MTH-0074,tokenizer_v03,toke,39,186,A-MTH,3
A-MTH-0074v27,tokenizer_v03,toke,68,282,A-MTH,3
A-MTH-0074v32,tokenizer_v03,toke,99,425,A-MTH,3
A-MTH-0074v42,tokenizer_v03,toke,72,348,A-MTH,3
A-MTH-0074v63,tokenizer_v03,toke,64,254,A-MTH,3
A-MTH-0077v25,tokenizer_v03,toke,22,148,A-MTH,1
A-MTH-0077v41,tokenizer_v03,toke,24,140,A-MTH,1
A-MTH-0078v58,tokenizer_v03,toke,66,253,A-MTH,1
A-MTH-0079v45,tokenizer_v03,toke,54,244,A-MTH,1
A-MTH-0080v10,tokenizer_v03,toke,49,225,A-MTH,1
A-MTH-0081v17,tokenizer_v03,toke,46,152,A-MTH,2
A-MTH-0084v13,tokenizer_v03,toke,39,160,A-MTH,2
A-MTH-0085v14,tokenizer_v03,toke,27,91,A-MTH,2
A-MTH-0085v35,tokenizer_v03,toke,65,277,A-MTH,2
A-MTH-0087v37,tokenizer_v03,toke,23,94,A-MTH,2
A-MTH-0088v41,tokenizer_v03,toke,83,353,A-MTH,2
A-MTH-0089v34,tokenizer_v03,toke,33,166,A-MTH,2
A-MTH-0089v4,tokenizer_v03,toke,64,265,A-MTH,2
A-MTH-0090v45,tokenizer_v03,toke,31,140,A-MTH,2
A-MTH-0091,tokenizer_v03,toke,60,264,A-MTH,2
A-MTH-0091v23,tokenizer_v03,toke,71,263,A-MTH,2
A-MTH-0091v46,tokenizer_v03,toke,57,240,A-MTH,2
A-MTH-0094v29,tokenizer_v03,toke,31,156,A-MTH,2
A-MTH-0094v39,tokenizer_v03,toke,37,190,A-MTH,2
A-MTH-0095v9,tokenizer_v03,toke,80,321,A-MTH,2
A-MTH-0097v38,tokenizer_v03,toke,65,257,A-MTH,2
A-MTH-0097v56,tokenizer_v03,toke,57,248,A-MTH,2
A-MTH-0097v9,tokenizer_v03,toke,129,464,A-MTH,2
A-MTH-0098v31,tokenizer_v03,toke,67,317,A-MTH,2
A-MTH-0099,tokenizer_v03,toke,66,239,A-MTH,3
A-MTH-0101v4,tokenizer_v03,toke,65,319,A-MTH,2
A-MTH-0102v68,tokenizer_v03,toke,38,195,A-MTH,2
A-MTH-0103v13,tokenizer_v03,toke,110,404,A-MTH,3
A-MTH-0103v54,tokenizer_v03,toke,114,378,A-MTH,3
A-MTH-0103v59,tokenizer_v03,toke,60,243,A-MTH,3
A-MTH-0103v6,tokenizer_v03,toke,99,365,A-MTH,3
A-MTH-0103v67,tokenizer_v03,toke,66,195,A-MTH,3
A-MTH-0104v37,tokenizer_v03,toke,45,216,A-MTH,2
A-MTH-0104v49,tokenizer_v03,toke,29,118,A-MTH,2
A-MTH-0104v9,tokenizer_v03,toke,37,169,A-MTH,2
A-MTH-0105v14,tokenizer_v03,toke,31,155,A-MTH,2
A-MTH-0106v33,tokenizer_v03,toke,38,208,A-MTH,2
A-MTH-0108,tokenizer_v03,toke,46,211,A-MTH,3
A-MTH-0108v22,tokenizer_v03,toke,65,322,A-MTH,3
A-MTH-0108v23,tokenizer_v03,toke,64,308,A-MTH,3
A-MTH-0108v29,tokenizer_v03,toke,65,319,A-MTH,3
A-MTH-0108v34,tokenizer_v03,toke,70,316,A-MTH,3
A-MTH-0109v43,tokenizer_v03,toke,77,273,A-MTH,2
A-MTH-0110v35,tokenizer_v03,toke,126,422,A-MTH,3
A-MTH-0110v62,tokenizer_v03,toke,119,406,A-MTH,3
A-MTH-0115v42,tokenizer_v03,toke,94,443,A-MTH,2
A-MTH-0115v49,tokenizer_v03,toke,93,375,A-MTH,2
A-MTH-0115v61,tokenizer_v03,toke,82,407,A-MTH,2
A-MTH-0116v26,tokenizer_v03,toke,22,84,A-MTH,1
A-MTH-0116v44,tokenizer_v03,toke,45,169,A-MTH,1
A-MTH-0119v8,tokenizer_v03,toke,32,120,A-MTH,2
A-SRT-0001v10,tokenizer_v03,toke,51,275,A-SRT,1
A-SRT-0001v24,tokenizer_v03,toke,62,308,A-SRT,1
A-SRT-0001v44,tokenizer_v03,toke,113,480,A-SRT,1
A-SRT-0001v51,tokenizer_v03,toke,111,568,A-SRT,1
A-SRT-0001v66,tokenizer_v03,toke,94,494,A-SRT,1
A-SRT-0002v62,tokenizer_v03,toke,193,825,A-SRT,1
A-SRT-0002v78,tokenizer_v03,toke,62,313,A-SRT,1
A-SRT-0003v7,tokenizer_v03,toke,89,415,A-SRT,1
A-SRT-0004v10,tokenizer_v03,toke,52,274,A-SRT,1
A-SRT-0007v38,tokenizer_v03,toke,87,379,A-SRT,1
A-SRT-0007v39,tokenizer_v03,toke,59,325,A-SRT,1
A-SRT-0007v41,tokenizer_v03,toke,114,466,A-SRT,1
A-SRT-0008v25,tokenizer_v03,toke,197,799,A-SRT,1
A-SRT-0008v72,tokenizer_v03,toke,68,340,A-SRT,1
A-SRT-0009v20,tokenizer_v03,toke,72,314,A-SRT,1
A-SRT-0009v35,tokenizer_v03,toke,85,325,A-SRT,1
A-SRT-0009v68,tokenizer_v03,toke,115,551,A-SRT,1
A-SRT-0010v17,tokenizer_v03,toke,107,640,A-SRT,2
A-SRT-0010v43,tokenizer_v03,toke,134,716,A-SRT,2
A-SRT-0010v65,tokenizer_v03,toke,114,491,A-SRT,2
A-SRT-0011v24,tokenizer_v03,toke,140,716,A-SRT,2
A-SRT-0013v52,tokenizer_v03,toke,87,475,A-SRT,2
A-SRT-0014v82,tokenizer_v03,toke,187,741,A-SRT,2
A-SRT-0015v21,tokenizer_v03,toke,123,649,A-SRT,2
A-SRT-0015v56,tokenizer_v03,toke,171,830,A-SRT,2
A-SRT-0017v20,tokenizer_v03,toke,165,850,A-SRT,2
A-SRT-0017v25,tokenizer_v03,toke,74,421,A-SRT,2
A-SRT-0017v36,tokenizer_v03,toke,152,725,A-SRT,2
A-SRT-0017v52,tokenizer_v03,toke,98,579,A-SRT,2
A-SRT-0017v62,tokenizer_v03,toke,143,695,A-SRT,2
A-SRT-0018v29,tokenizer_v03,toke,171,801,A-SRT,2
A-SRT-0019v76,tokenizer_v03,toke,67,334,A-SRT,2
A-SRT-0020v26,tokenizer_v03,toke,42,222,A-SRT,2
A-SRT-0021v48,tokenizer_v03,toke,66,362,A-SRT,2
A-SRT-0022v31,tokenizer_v03,toke,63,316,A-SRT,2
A-SRT-0022v37,tokenizer_v03,toke,65,317,A-SRT,2
A-SRT-0022v60,tokenizer_v03,toke,73,402,A-SRT,2
A-SRT-0024v26,tokenizer_v03,toke,17,129,A-SRT,1
A-SRT-0024v56,tokenizer_v03,toke,23,131,A-SRT,1
A-SRT-0025v34,tokenizer_v03,toke,51,238,A-SRT,1
A-SRT-0026,tokenizer_v03,toke,40,252,A-SRT,1
A-SRT-0026v34,tokenizer_v03,toke,48,266,A-SRT,1
A-SRT-0026v35,tokenizer_v03,toke,23,131,A-SRT,1
A-SRT-0026v50,tokenizer_v03,toke,19,129,A-SRT,1
A-SRT-0026v63,tokenizer_v03,toke,60,321,A-SRT,1
A-SRT-0027v28,tokenizer_v03,toke,83,375,A-SRT,2
A-SRT-0027v46,tokenizer_v03,toke,98,405,A-SRT,2
A-SRT-0029v34,tokenizer_v03,toke,89,399,A-SRT,2
A-SRT-0030v35,tokenizer_v03,toke,64,290,A-SRT,2
A-SRT-0032v31,tokenizer_v03,toke,52,276,A-SRT,2
A-SRT-0032v56,tokenizer_v03,toke,58,282,A-SRT,2
A-SRT-0035v49,tokenizer_v03,toke,72,312,A-SRT,2
A-SRT-0035v69,tokenizer_v03,toke,23,131,A-SRT,2
A-SRT-0038v47,tokenizer_v03,toke,34,186,A-SRT,2
A-SRT-0038v64,tokenizer_v03,toke,31,171,A-SRT,2
A-SRT-0039v16,tokenizer_v03,toke,82,385,A-SRT,2
A-SRT-0039v53,tokenizer_v03,toke,58,283,A-SRT,2
A-SRT-0040v25,tokenizer_v03,toke,105,515,A-SRT,2
A-SRT-0041v25,tokenizer_v03,toke,46,241,A-SRT,2
A-SRT-0041v82,tokenizer_v03,toke,136,616,A-SRT,2
A-SRT-0042v70,tokenizer_v03,toke,144,675,A-SRT,3
A-SRT-0043v30,tokenizer_v03,toke,70,315,A-SRT,3
A-SRT-0043v46,tokenizer_v03,toke,85,524,A-SRT,3
A-SRT-0044v35,tokenizer_v03,toke,68,363,A-SRT,3
A-SRT-0044v50,tokenizer_v03,toke,135,633,A-SRT,3
A-SRT-0044v78,tokenizer_v03,toke,83,342,A-SRT,3
A-SRT-0045,tokenizer_v03,toke,79,348,A-SRT,3
A-SRT-0047v60,tokenizer_v03,toke,78,344,A-SRT,3
A-SRT-0049v76,tokenizer_v03,toke,77,394,A-SRT,3
A-SRT-0050v19,tokenizer_v03,toke,45,192,A-SRT,3
A-SRT-0050v28,tokenizer_v03,toke,40,193,A-SRT,3
A-SRT-0050v63,tokenizer_v03,toke,67,365,A-SRT,3
A-SRT-0051v53,tokenizer_v03,toke,64,263,A-SRT,3
A-SRT-0053v21,tokenizer_v03,toke,22,154,A-SRT,1
A-SRT-0053v75,tokenizer_v03,toke,57,261,A-SRT,1
A-SRT-0054v30,tokenizer_v03,toke,57,313,A-SRT,1
A-SRT-0054v67,tokenizer_v03,toke,53,291,A-SRT,1
A-SRT-0055v66,tokenizer_v03,toke,22,159,A-SRT,1
A-SRT-0056v19,tokenizer_v03,toke,113,411,A-SRT,2
A-SRT-0056v53,tokenizer_v03,toke,105,516,A-SRT,2
A-SRT-0056v63,tokenizer_v03,toke,93,463,A-SRT,2
A-SRT-0056v72,tokenizer_v03,toke,92,447,A-SRT,2
A-SRT-0058v42,tokenizer_v03,toke,109,523,A-SRT,2
A-SRT-0058v58,tokenizer_v03,toke,35,223,A-SRT,2
A-SRT-0060v9,tokenizer_v03,toke,109,442,A-SRT,2
A-SRT-0061v63,tokenizer_v03,toke,89,391,A-SRT,2
A-SRT-0062v32,tokenizer_v03,toke,30,156,A-SRT,1
A-SRT-0062v66,tokenizer_v03,toke,70,286,A-SRT,1
A-SRT-0062v7,tokenizer_v03,toke,97,371,A-SRT,1
A-SRT-0063v61,tokenizer_v03,toke,91,419,A-SRT,2
A-SRT-0063v75,tokenizer_v03,toke,55,273,A-SRT,2
A-SRT-0064v5,tokenizer_v03,toke,87,411,A-SRT,2
A-SRT-0065v13,tokenizer_v03,toke,48,266,A-SRT,2
A-SRT-0065v8,tokenizer_v03,toke,101,487,A-SRT,2
A-SRT-0066,tokenizer_v03,toke,103,420,A-SRT,2
A-SRT-0066v30,tokenizer_v03,toke,83,370,A-SRT,2
A-SRT-0067v63,tokenizer_v03,toke,91,430,A-SRT,2
A-SRT-0068v81,tokenizer_v03,toke,125,561,A-SRT,2
A-SRT-0069v74,tokenizer_v03,toke,64,250,A-SRT,2
A-SRT-0070v24,tokenizer_v03,toke,26,180,A-SRT,2
A-SRT-0071v54,tokenizer_v03,toke,96,341,A-SRT,3
A-SRT-0072v16,tokenizer_v03,toke,90,336,A-SRT,3
A-SRT-0075v2,tokenizer_v03,toke,98,468,A-SRT,3
A-SRT-0075v40,tokenizer_v03,toke,59,324,A-SRT,3
A-SRT-0076v63,tokenizer_v03,toke,105,485,A-SRT,3
A-SRT-0077v24,tokenizer_v03,toke,65,327,A-SRT,2
A-SRT-0077v4,tokenizer_v03,toke,111,483,A-SRT,2
A-SRT-0079v4,tokenizer_v03,toke,223,836,A-SRT,3
A-SRT-0079v50,tokenizer_v03,toke,76,369,A-SRT,3
A-SRT-0079v51,tokenizer_v03,toke,156,701,A-SRT,3
A-SRT-0080v9,tokenizer_v03,toke,148,616,A-SRT,3
A-SRT-0081v35,tokenizer_v03,toke,130,575,A-SRT,3
A-SRT-0082v40,tokenizer_v03,toke,184,824,A-SRT,3
A-SRT-0083v16,tokenizer_v03,toke,156,678,A-SRT,2
A-SRT-0083v31,tokenizer_v03,toke,71,369,A-SRT,2
A-SRT-0085v14,tokenizer_v03,toke,128,529,A-SRT,3
A-SRT-0086v38,tokenizer_v03,toke,64,341,A-SRT,3
A-SRT-0089v11,tokenizer_v03,toke,140,616,A-SRT,3
A-SRT-0089v54,tokenizer_v03,toke,75,319,A-SRT,3
A-SRT-0091v37,tokenizer_v03,toke,167,782,A-SRT,3
A-SRT-0091v5,tokenizer_v03,toke,231,817,A-SRT,3
A-SRT-0094v13,tokenizer_v03,toke,154,634,A-SRT,2
A-SRT-0094v14,tokenizer_v03,toke,111,445,A-SRT,2
A-SRT-0096v17,tokenizer_v03,toke,137,541,A-SRT,2
A-SRT-0096v32,tokenizer_v03,toke,109,496,A-SRT,2
A-SRT-0096v73,tokenizer_v03,toke,123,517,A-SRT,2
A-SRT-0097v20,tokenizer_v03,toke,95,487,A-SRT,3
A-SRT-0098v16,tokenizer_v03,toke,54,288,A-SRT,3
A-SRT-0098v76,tokenizer_v03,toke,95,406,A-SRT,3
A-SRT-0099v51,tokenizer_v03,toke,117,612,A-SRT,2
A-SRT-0099v80,tokenizer_v03,toke,165,770,A-SRT,2
A-SRT-0100v57,tokenizer_v03,toke,170,717,A-SRT,2
A-STR-0001,tokenizer_v03,toke,46,151,A-STR,1
A-STR-0001v62,tokenizer_v03,toke,66,259,A-STR,1
A-STR-0001v65,tokenizer_v03,toke,19,70,A-STR,1
A-STR-0004v19,tokenizer_v03,toke,22,110,A-STR,1
A-STR-0004v5,tokenizer_v03,toke,17,65,A-STR,1
A-STR-0006v30,tokenizer_v03,toke,34,148,A-STR,1
A-STR-0007v38,tokenizer_v03,toke,47,234,A-STR,1
A-STR-0007v74,tokenizer_v03,toke,50,252,A-STR,1
A-STR-0007v80,tokenizer_v03,toke,31,123,A-STR,1
A-STR-0008v36,tokenizer_v03,toke,35,148,A-STR,1
A-STR-0008v39,tokenizer_v03,toke,59,258,A-STR,1
A-STR-0009v19,tokenizer_v03,toke,43,199,A-STR,1
A-STR-0009v32,tokenizer_v03,toke,45,240,A-STR,1
A-STR-0009v80,tokenizer_v03,toke,24,97,A-STR,1
A-STR-0010v18,tokenizer_v03,toke,47,220,A-STR,1
A-STR-0010v55,tokenizer_v03,toke,90,393,A-STR,1
A-STR-0011v27,tokenizer_v03,toke,65,344,A-STR,1
A-STR-0011v80,tokenizer_v03,toke,42,208,A-STR,1
A-STR-0012v46,tokenizer_v03,toke,19,70,A-STR,1
A-STR-0013v28,tokenizer_v03,toke,48,218,A-STR,1
A-STR-0014v26,tokenizer_v03,toke,120,426,A-STR,1
A-STR-0014v40,tokenizer_v03,toke,56,249,A-STR,1
A-STR-0014v67,tokenizer_v03,toke,116,442,A-STR,1
A-STR-0014v74,tokenizer_v03,toke,91,356,A-STR,1
A-STR-0014v9,tokenizer_v03,toke,65,287,A-STR,1
A-STR-0015v43,tokenizer_v03,toke,58,277,A-STR,2
A-STR-0016v4,tokenizer_v03,toke,76,400,A-STR,2
A-STR-0016v55,tokenizer_v03,toke,98,469,A-STR,2
A-STR-0016v74,tokenizer_v03,toke,80,273,A-STR,2
A-STR-0019v2,tokenizer_v03,toke,53,217,A-STR,2
A-STR-0019v7,tokenizer_v03,toke,76,356,A-STR,2
A-STR-0020v45,tokenizer_v03,toke,55,178,A-STR,2
A-STR-0022v44,tokenizer_v03,toke,111,465,A-STR,2
A-STR-0022v81,tokenizer_v03,toke,73,286,A-STR,2
A-STR-0023v22,tokenizer_v03,toke,90,377,A-STR,2
A-STR-0025v54,tokenizer_v03,toke,39,152,A-STR,2
A-STR-0026v30,tokenizer_v03,toke,81,373,A-STR,2
A-STR-0026v75,tokenizer_v03,toke,64,276,A-STR,2
A-STR-0027v17,tokenizer_v03,toke,67,355,A-STR,2
A-STR-0028v19,tokenizer_v03,toke,91,385,A-STR,2
A-STR-0028v39,tokenizer_v03,toke,74,322,A-STR,2
A-STR-0029v57,tokenizer_v03,toke,42,159,A-STR,2
A-STR-0029v68,tokenizer_v03,toke,60,230,A-STR,2
A-STR-0030v44,tokenizer_v03,toke,47,243,A-STR,2
A-STR-0031v26,tokenizer_v03,toke,115,427,A-STR,2
A-STR-0033v17,tokenizer_v03,toke,25,148,A-STR,3
A-STR-0033v21,tokenizer_v03,toke,61,355,A-STR,3
A-STR-0033v23,tokenizer_v03,toke,32,160,A-STR,3
A-STR-0033v34,tokenizer_v03,toke,48,252,A-STR,3
A-STR-0034v23,tokenizer_v03,toke,85,431,A-STR,3
A-STR-0034v39,tokenizer_v03,toke,117,480,A-STR,3
A-STR-0034v5,tokenizer_v03,toke,157,739,A-STR,3
A-STR-0035v25,tokenizer_v03,toke,86,402,A-STR,3
A-STR-0035v26,tokenizer_v03,toke,101,460,A-STR,3
A-STR-0035v75,tokenizer_v03,toke,94,413,A-STR,3
A-STR-0035v80,tokenizer_v03,toke,80,383,A-STR,3
A-STR-0035v9,tokenizer_v03,toke,61,276,A-STR,3
A-STR-0036v72,tokenizer_v03,toke,92,357,A-STR,3
A-STR-0037v14,tokenizer_v03,toke,108,494,A-STR,3
A-STR-0037v22,tokenizer_v03,toke,88,354,A-STR,3
A-STR-0037v38,tokenizer_v03,toke,120,552,A-STR,3
A-STR-0039v67,tokenizer_v03,toke,47,214,A-STR,1
A-STR-0042v36,tokenizer_v03,toke,29,115,A-STR,1
A-STR-0042v5,tokenizer_v03,toke,42,261,A-STR,1
A-STR-0045v34,tokenizer_v03,toke,60,234,A-STR,2
A-STR-0046v74,tokenizer_v03,toke,106,457,A-STR,2
A-STR-0049v22,tokenizer_v03,toke,48,378,A-STR,2
A-STR-0051v76,tokenizer_v03,toke,78,301,A-STR,2
A-STR-0052v52,tokenizer_v03,toke,63,245,A-STR,2
A-STR-0054v28,tokenizer_v03,toke,38,219,A-STR,1
A-STR-0055v18,tokenizer_v03,toke,43,210,A-STR,1
A-STR-0055v3,tokenizer_v03,toke,48,198,A-STR,1
A-STR-0055v70,tokenizer_v03,toke,95,379,A-STR,1
A-STR-0056v68,tokenizer_v03,toke,84,421,A-STR,1
A-STR-0057v18,tokenizer_v03,toke,64,318,A-STR,2
A-STR-0059v53,tokenizer_v03,toke,51,279,A-STR,2
A-STR-0060v5,tokenizer_v03,toke,62,301,A-STR,2
A-STR-0061v17,tokenizer_v03,toke,54,323,A-STR,2
A-STR-0062v69,tokenizer_v03,toke,79,379,A-STR,2
A-STR-0064v19,tokenizer_v03,toke,37,187,A-STR,2
A-STR-0064v80,tokenizer_v03,toke,35,177,A-STR,2
A-STR-0065v42,tokenizer_v03,toke,68,329,A-STR,2
A-STR-0065v43,tokenizer_v03,toke,71,355,A-STR,2
A-STR-0065v45,tokenizer_v03,toke,48,265,A-STR,2
A-STR-0066v23,tokenizer_v03,toke,105,448,A-STR,2
A-STR-0067v62,tokenizer_v03,toke,75,308,A-STR,2
A-STR-0067v64,tokenizer_v03,toke,75,310,A-STR,2
A-STR-0069v24,tokenizer_v03,toke,87,350,A-STR,2
A-STR-0069v30,tokenizer_v03,toke,102,418,A-STR,2
A-STR-0070v15,tokenizer_v03,toke,133,552,A-STR,3
A-STR-0070v9,tokenizer_v03,toke,140,688,A-STR,3
A-STR-0071v49,tokenizer_v03,toke,85,299,A-STR,2
A-STR-0071v63,tokenizer_v03,toke,66,260,A-STR,2
A-STR-0073v30,tokenizer_v03,toke,78,286,A-STR,2
A-STR-0075v16,tokenizer_v03,toke,71,365,A-STR,2
A-STR-0075v69,tokenizer_v03,toke,52,212,A-STR,2
A-STR-0075v9,tokenizer_v03,toke,66,365,A-STR,2
A-STR-0076v18,tokenizer_v03,toke,75,292,A-STR,2
A-STR-0076v25,tokenizer_v03,toke,130,502,A-STR,2
A-STR-0076v36,tokenizer_v03,toke,92,298,A-STR,2
A-STR-0076v54,tokenizer_v03,toke,120,497,A-STR,2
A-STR-0077v26,tokenizer_v03,toke,93,405,A-STR,2
A-STR-0077v30,tokenizer_v03,toke,78,373,A-STR,2
A-STR-0078v42,tokenizer_v03,toke,93,355,A-STR,2
A-STR-0078v77,tokenizer_v03,toke,88,372,A-STR,2
A-STR-0079v11,tokenizer_v03,toke,46,221,A-STR,2
A-STR-0081v15,tokenizer_v03,toke,80,350,A-STR,2
A-STR-0081v71,tokenizer_v03,toke,80,339,A-STR,2
A-STR-0082v39,tokenizer_v03,toke,69,326,A-STR,2
A-STR-0083v18,tokenizer_v03,toke,66,329,A-STR,2
A-STR-0083v39,tokenizer_v03,toke,78,337,A-STR,2
A-STR-0084v2,tokenizer_v03,toke,78,448,A-STR,3
A-STR-0084v33,tokenizer_v03,toke,71,331,A-STR,3
A-STR-0084v71,tokenizer_v03,toke,82,390,A-STR,3
A-STR-0086v14,tokenizer_v03,toke,62,279,A-STR,3
A-STR-0086v78,tokenizer_v03,toke,81,384,A-STR,3
A-STR-0086v80,tokenizer_v03,toke,69,264,A-STR,3
A-STR-0087v2,tokenizer_v03,toke,113,468,A-STR,3
A-STR-0088v25,tokenizer_v03,toke,150,647,A-STR,3
A-STR-0088v68,tokenizer_v03,toke,149,603,A-STR,3
A-STR-0089v49,tokenizer_v03,toke,30,142,A-STR,2
A-STR-0090v15,tokenizer_v03,toke,87,353,A-STR,3
A-STR-0090v66,tokenizer_v03,toke,104,467,A-STR,3
A-STR-0090v78,tokenizer_v03,toke,105,350,A-STR,3
A-STR-0091v31,tokenizer_v03,toke,200,663,A-STR,2
A-STR-0093v13,tokenizer_v03,toke,217,758,A-STR,3
A-STR-0093v32,tokenizer_v03,toke,168,621,A-STR,3
A-STR-0093v39,tokenizer_v03,toke,204,758,A-STR,3
A-STR-0095v11,tokenizer_v03,toke,52,304,A-STR,2
A-STR-0096v56,tokenizer_v03,toke,60,321,A-STR,2
A-STR-0098v68,tokenizer_v03,toke,36,190,A-STR,2
A-STR-0099v24,tokenizer_v03,toke,22,90,A-STR,2
A-STR-0099v60,tokenizer_v03,toke,27,115,A-STR,2
D-CFG-0001v21,tokenizer_v03,toke,52,206,D-CFG,2
D-CFG-0001v224,tokenizer_v03,toke,36,203,D-CFG,2
D-CFG-0001v315,tokenizer_v03,toke,55,256,D-CFG,2
D-CFG-0001v327,tokenizer_v03,toke,53,269,D-CFG,2
D-CFG-0002v111,tokenizer_v03,toke,31,167,D-CFG,2
D-CFG-0002v171,tokenizer_v03,toke,55,256,D-CFG,2
D-CFG-0002v60,tokenizer_v03,toke,48,238,D-CFG,2
D-CFG-0003v13,tokenizer_v03,toke,50,227,D-CFG,2
D-CFG-0003v183,tokenizer_v03,toke,52,243,D-CFG,2
D-CFG-0003v185,tokenizer_v03,toke,77,292,D-CFG,2
D-CFG-0003v191,tokenizer_v03,toke,56,299,D-CFG,2
D-CFG-0003v200,tokenizer_v03,toke,65,268,D-CFG,2
D-CFG-0003v217,tokenizer_v03,toke,60,280,D-CFG,2
D-CFG-0003v243,tokenizer_v03,toke,51,263,D-CFG,2
D-CFG-0003v47,tokenizer_v03,toke,43,193,D-CFG,2
D-CFG-0004v130,tokenizer_v03,toke,61,289,D-CFG,2
D-CFG-0004v150,tokenizer_v03,toke,68,296,D-CFG,2
D-CFG-0004v189,tokenizer_v03,toke,55,227,D-CFG,2
D-CFG-0004v35,tokenizer_v03,toke,39,180,D-CFG,2
D-CFG-0004v351,tokenizer_v03,toke,67,234,D-CFG,2
D-CFG-0004v40,tokenizer_v03,toke,56,227,D-CFG,2
D-CFG-0004v74,tokenizer_v03,toke,68,313,D-CFG,2
D-CFG-0005v126,tokenizer_v03,toke,56,242,D-CFG,2
D-CFG-0005v139,tokenizer_v03,toke,59,258,D-CFG,2
D-CFG-0005v145,tokenizer_v03,toke,67,268,D-CFG,2
D-CFG-0005v170,tokenizer_v03,toke,35,144,D-CFG,2
